layer,layer_index,module,shape,safety_norm,utility_norm,safe_norm,merged_utility_norm,projected_utility_norm,cos_safety_safe,cos_safety_utility,cos_utility_safe,cos_merged_projected,merged_utility_retained_ratio,merged_utility_damage_ratio,merged_total_energy_ratio,projected_utility_retained_ratio,projected_utility_damage_ratio,projected_total_energy_ratio,safety_max,safety_min,safety_mean,safety_var,utility_max,utility_min,utility_mean,utility_var,safe_max,safe_min,safe_mean,safe_var,merged_utility_max,merged_utility_min,merged_utility_mean,merged_utility_var,projected_utility_max,projected_utility_min,projected_utility_mean,projected_utility_var
layers.27.mlp.up_proj,27,up_proj,"[14336, 4096]",0.1991366297006607,0.11923376470804214,0.19855229556560516,0.23332716524600983,0.00012221843644510955,-0.008475024253129959,0.012690054252743721,-0.0010369800729677081,0.007751621305942535,1.0381344502190046,0.0,3.831331968307495,1.1051576864661648e-12,0.9999999999988949,1.0512637800275115e-06,0.0004303408495616168,-0.0003877391864079982,-3.361986689043306e-09,6.838943855669299e-10,0.00014146156900096685,-0.0001394074788549915,3.864221387317457e-09,2.445668667583334e-10,0.0003060901362914592,-0.00032640929566696286,1.0283321971726878e-09,6.798434593058289e-10,0.0004875354643445462,-0.00042170556844212115,4.913017215280036e-10,9.370172415756883e-10,2.0073025552846957e-07,-1.8823467939910188e-07,-6.323881847868085e-13,2.5710441034263007e-16
layers.27.self_attn.q_proj,27,q_proj,"[4096, 4096]",0.08781126141548157,0.05891609191894531,0.10680447518825531,0.10645898431539536,0.00013159825175534934,-0.007450113072991371,0.03355882316827774,-0.0022380882874131203,0.007254244294017553,1.0919025823570792,0.0,3.265852928161621,2.4908841479020723e-11,0.9999999999750911,4.9908771870832425e-06,0.0002576950646471232,-0.00024753264733590186,5.0404436180429e-10,4.603290248983427e-10,0.000155607660417445,-0.00016503191727679223,-3.5418237231965577e-09,2.0724032212537935e-10,0.0003987291711382568,-0.00038285681512206793,-6.391078777312487e-10,6.812570507719329e-10,0.0003115075232926756,-0.0003025509649887681,-2.8442619370849798e-09,6.768164917403396e-10,4.717441015600343e-07,-4.913015345664462e-07,7.874859618561825e-13,1.0343111907383973e-15
layers.27.self_attn.v_proj,27,v_proj,"[1024, 4096]",0.049674659967422485,0.03155969828367233,0.0530078262090683,0.06070219725370407,0.0001214155345223844,0.0012914271792396903,0.09100178629159927,0.0038481969386339188,0.003097064094617963,1.2743814126434359,0.0,3.6995859146118164,2.1907311168226053e-10,0.9999999997809269,1.4801121324126143e-05,0.000304705579765141,-0.0003403701994102448,-4.92747931346571e-09,5.884824849644588e-10,0.00014092368655838072,-0.0001569492305861786,1.2229103285577025e-09,2.3751905997571043e-10,0.0002746658865362406,-0.0002733152359724045,-4.6651345009252054e-09,6.701122989838382e-10,0.00043078846647404134,-0.0004355782293714583,-3.809864868031809e-09,8.787220395767292e-10,6.291112413236988e-07,-6.26017651939037e-07,-1.0685307673397038e-11,3.5155477788991136e-15
layers.28.mlp.down_proj,28,down_proj,"[4096, 14336]",0.10449812561273575,0.07660872489213943,0.10988833010196686,0.13189463317394257,0.00039470274350605905,-0.009037526324391365,0.044815897941589355,-0.005227291025221348,0.01011795736849308,1.1116677872714718,0.0,2.9632785320281982,7.081046648226761e-10,0.9999999992918953,2.6610254280967638e-05,0.00016546585538890213,-0.00017779364134185016,3.49570872248961e-10,1.8858221928486074e-10,9.711989696370438e-05,-9.885179315460846e-05,2.5190707297895187e-09,1.0117551241251022e-10,0.00020303473866079003,-0.0002014527708524838,2.438341473176564e-10,2.0860227434305045e-10,0.00020861455413978547,-0.0002081261482089758,2.841841650891297e-09,2.9981100935216887e-10,7.237292152240116e-07,-7.294125339285529e-07,-8.759871625817206e-13,2.6923081988914233e-15
layers.28.mlp.gate_proj,28,gate_proj,"[14336, 4096]",0.23582907021045685,0.11314281821250916,0.2996978759765625,0.2623317241668701,0.00010689785267459229,-0.0040005831979215145,0.00884346105158329,-0.0009580459445714951,0.004003235138952732,1.0330948478404025,0.0,5.378833293914795,8.011640460333149e-13,0.9999999999991989,8.950787560024764e-07,0.0003939117887057364,-0.00040004204493016005,5.080857512496095e-09,9.584877336266118e-10,0.0001394891442032531,-0.00014054025814402848,7.763544251915278e-10,2.204345317391443e-10,0.0005004807026125491,-0.000526280899066478,1.3791107145166848e-09,1.5512550133323089e-09,0.0003928567748516798,-0.0004085494438186288,5.9024096721316255e-09,1.1856803316945275e-09,1.8769246423744335e-07,-1.7849110633960663e-07,-4.918447376808799e-13,1.9730662388866524e-16
layers.28.mlp.up_proj,28,up_proj,"[14336, 4096]",0.1881382167339325,0.11963655799627304,0.21256908774375916,0.22406524419784546,9.312209294876084e-05,-0.004491371568292379,0.012864669784903526,-0.0007885152008384466,0.004166383761912584,1.0363890609232982,0.0,3.511662721633911,3.6911233119228856e-13,0.9999999999996309,6.0754575770261e-07,0.00030856041121296585,-0.0003316025249660015,2.8088951165017306e-09,6.099399318948429e-10,0.00014841109805274755,-0.00014991812349762768,-7.492380049711755e-10,2.4620150362864024e-10,0.00044053251622244716,-0.0004630071925930679,2.5396202918415156e-09,7.796652767844137e-10,0.00035975122591480613,-0.00036489570629782975,2.0570878334069675e-09,8.645767435311313e-10,2.0280029389141419e-07,-1.9295623587822774e-07,-1.1123708291288503e-12,1.4957875253060877e-16
layers.28.self_attn.q_proj,28,q_proj,"[4096, 4096]",0.08812825381755829,0.05690694600343704,0.08838594704866409,0.1072610542178154,2.21512218558928e-05,0.00020181138825137168,0.06604122370481491,-0.0003898764553014189,-4.115925548831001e-06,1.1922153924221135,0.0,3.5525600910186768,2.2953357733807465e-14,0.999999999999977,1.5150381216244568e-07,0.00022878586605656892,-0.00024606211809441447,-1.3356333816716415e-09,4.636332706642321e-10,0.00014383558300323784,-0.0001398849708493799,-7.929166212505834e-10,1.9336261758429174e-10,0.0002613204705994576,-0.0002651032409630716,5.159231264428854e-09,4.663541219862566e-10,0.00030942531884647906,-0.0003389252524357289,-2.0697639158129277e-09,6.86932344340363e-10,6.644390992960325e-08,-6.549581854642383e-08,-1.2930789251852648e-12,2.929517711127181e-17
layers.28.self_attn.v_proj,28,v_proj,"[1024, 4096]",0.04021422937512398,0.030736787244677544,0.04224834591150284,0.052112042903900146,0.000107428444607649,0.00020995960221625865,0.07792597264051437,-0.0034959749318659306,0.0018676524050533772,1.1918959938794274,0.0,2.874488592147827,1.4924409887335794e-10,0.9999999998507559,1.221654747496359e-05,0.00024140776076819748,-0.00022135792823974043,-1.5040668710497584e-09,3.856495678355998e-10,0.00012379552936181426,-0.0001221813290612772,-5.7531956976220044e-09,2.252912995048817e-10,0.0002578752173576504,-0.00022826580971013755,-6.808142050118704e-09,4.2565742597311385e-10,0.00022946190438233316,-0.00024139702145475894,-7.122569645190424e-09,6.475973646224986e-10,5.804399165754148e-07,-6.557314122801472e-07,1.731190885090328e-11,2.752282366721764e-15
layers.29.mlp.down_proj,29,down_proj,"[4096, 14336]",0.10892407596111298,0.07580993324518204,0.10106218606233597,0.13529223203659058,0.00038822166970930994,-0.012120484374463558,0.05118560418486595,-0.00519574573263526,0.01254821103066206,1.134986489176356,0.0,3.1835460662841797,6.900616535293569e-10,0.9999999993099383,2.6269037334714085e-05,0.00019578500359784812,-0.00020752330601681024,-3.345526911058272e-10,2.0485949048243413e-10,0.00011437208013376221,-0.0001073309758794494,6.994632095747022e-10,9.913035670106041e-11,0.00019460021576378495,-0.00018337623623665422,2.9018558667104344e-09,1.764839385742789e-10,0.00025189321604557335,-0.00023839043569751084,3.7632030824852336e-10,3.155857519754335e-10,7.04394608419534e-07,-7.475087500097288e-07,-1.1146765802050318e-11,2.6040609183146813e-15
layers.29.mlp.gate_proj,29,gate_proj,"[14336, 4096]",0.2684426009654999,0.11686451733112335,0.31898945569992065,0.29322052001953125,0.00015686698316130787,-0.012090866453945637,0.0049667079001665115,-0.001361259026452899,0.011630195192992687,1.0204241270002967,0.0,6.307257652282715,3.2648767301754302e-12,0.9999999999967352,1.8068975577989477e-06,0.00046624228707514703,-0.0004801911418326199,-2.470498694506773e-09,1.2441289110043385e-09,0.00019733764929696918,-0.000178853195393458,2.176238522721974e-09,2.351875916239976e-10,0.0006052831886336207,-0.0006152678979560733,-3.259444714132087e-09,1.757445411421088e-09,0.0005077989771962166,-0.000541233632247895,-2.8078739333636804e-10,1.483388967216115e-09,3.0255037586357503e-07,-2.9764052555947274e-07,1.6027904914742153e-12,4.2496063833243915e-16
layers.29.mlp.up_proj,29,up_proj,"[14336, 4096]",0.20845983922481537,0.11726339906454086,0.20429271459579468,0.24064265191555023,0.00022674999490845948,-0.0062342011369764805,0.014555048197507858,-0.001958221197128296,0.006305702030658722,1.0466304696797692,0.0,4.210898399353027,1.4022792104584661e-11,0.9999999999859772,3.744700279639801e-06,0.0003441495937295258,-0.00032109988387674093,-1.138562022440226e-09,7.495802867296675e-10,0.00017501231923233718,-0.0001652373612159863,1.409129701812617e-09,2.36645564255511e-10,0.0004071210860274732,-0.0003702411486301571,2.8098039450696888e-09,7.202248797355537e-10,0.0003237893688492477,-0.0003442417655605823,2.413522715016825e-10,9.964907787818333e-10,4.1068469158744847e-07,-4.5159325168242503e-07,-3.1167358190836714e-12,8.861674046646659e-16
layers.29.self_attn.q_proj,29,q_proj,"[4096, 4096]",0.0769631415605545,0.060414522886276245,0.08627541363239288,0.09848834574222565,0.00035613420186564326,-0.002819767454639077,0.029838530346751213,0.005903218872845173,0.0014729754766449332,1.069483244320736,0.0,2.6577019691467285,1.207184214365733e-09,0.9999999987928158,3.474455661489628e-05,0.0002495827793609351,-0.00027667335234582424,-2.6045345880021387e-09,3.536174408846904e-10,0.00016359251458197832,-0.0001518601056886837,2.5115631796523985e-11,2.178909275230012e-10,0.00028721190756186843,-0.0002596119593363255,-1.2173831720474482e-08,4.4429299128623256e-10,0.0002929489710368216,-0.00028543727239593863,-2.797781117891418e-09,5.79089054486559e-10,1.1855792081405525e-06,-1.0716496490204008e-06,-5.0252243338766434e-11,7.57052044344413e-15
layers.29.self_attn.v_proj,29,v_proj,"[1024, 4096]",0.04588078707456589,0.03513901308178902,0.06435533612966537,0.05811736732721329,4.351793177193031e-05,0.002172735519707203,0.02092594839632511,-0.0012387128081172705,-0.0007412666454911232,1.04977395133119,0.0,2.735379695892334,2.3522779316488707e-12,0.9999999999976478,1.5337152490246808e-06,0.00021327238937374204,-0.0002512227511033416,7.445602356881409e-09,5.019815119133852e-10,0.00015216261090245098,-0.00015631037240382284,2.8949482810958216e-09,2.944569033047628e-10,0.00040895960410125554,-0.000381086632842198,-1.1085667495080997e-08,9.876502948813481e-10,0.0002857221115846187,-0.0002601918822620064,1.0331716815414893e-08,8.0545142777666e-10,2.576946371846134e-07,-2.765426074802235e-07,7.496239740056865e-12,4.516130858831673e-16
layers.3.mlp.down_proj,3,down_proj,"[4096, 14336]",0.09590702503919601,0.06606970727443695,0.09822452068328857,0.11775857955217361,0.00030805214191786945,-0.016799919307231903,0.02913472428917885,-0.004721669480204582,0.01616464927792549,1.0767006771408347,0.0,3.1741063594818115,4.736362623191401e-10,0.9999999995263638,2.1763176846434362e-05,0.00015515593986492604,-0.00016014046559575945,3.468654530269788e-10,1.5859777380278217e-10,8.076599624473602e-05,-7.94308798504062e-05,8.208090873651486e-10,7.51816456312504e-11,0.0001654830266488716,-0.00015080405864864588,-1.6637969890709314e-09,1.6642950906309295e-10,0.000163092598086223,-0.00016373689868487418,1.1545325806494589e-09,2.386346398264294e-10,4.728410658572102e-07,-5.188664999877801e-07,5.216775362387738e-12,1.636193533057753e-15
layers.3.mlp.gate_proj,3,gate_proj,"[14336, 4096]",0.1598655879497528,0.09950976818799973,0.15749962627887726,0.1898089051246643,5.718207376048667e-06,-0.0019911250565201044,0.020732222124934196,-5.808866262668744e-05,0.0017105902079492807,1.0601567274636778,0.0,3.6355433464050293,1.0888263794942572e-17,1.0,3.29982108304705e-09,0.0002390183653915301,-0.00022818495926912874,1.231380997168685e-09,4.39874192625922e-10,0.00014478607045020908,-0.0001266821491299197,7.570544191537465e-11,1.70582034608735e-10,0.00022173831530380994,-0.00022718156105838716,2.5138378045852505e-09,4.2704992320174995e-10,0.0002314574521733448,-0.00022297806572169065,1.3062730896962194e-09,6.201580915465854e-10,8.247940996852776e-09,-8.050321298469498e-09,-9.126616698712856e-14,5.628900478913763e-19
layers.3.mlp.up_proj,3,up_proj,"[14336, 4096]",0.15680119395256042,0.10183905810117722,0.15759694576263428,0.18957827985286713,0.0001377333392156288,-0.005778544116765261,0.03563851863145828,-0.0013679866679012775,0.0054829539731144905,1.1000381852511651,0.0,3.4631168842315674,3.3474528860689407e-12,0.9999999999966526,1.829606276260165e-06,0.00022734860249329358,-0.00022188859293237329,9.136911671703274e-09,4.233372541406766e-10,0.00012738506484311074,-0.00012718973448500037,5.065937114245855e-10,1.786604614251175e-10,0.0002586898917797953,-0.00027783718542195857,1.8979513516370616e-09,4.2769224273264683e-10,0.0002475800283718854,-0.0002609448856674135,9.688581492639514e-09,6.187215739750229e-10,2.428945151677908e-07,-2.2615530781422422e-07,-1.6592518374894394e-12,3.2687824644689063e-16
layers.3.self_attn.q_proj,3,q_proj,"[4096, 4096]",0.07512173056602478,0.04830222576856613,0.07194678485393524,0.09013994038105011,2.6764841095427983e-05,0.0018183202482759953,0.03632128983736038,-0.0005550524801947176,-0.001219524652697146,1.1040818615416725,0.0,3.481806755065918,9.426040921731262e-14,0.9999999999999057,3.0701966124979663e-07,0.00015414545487146825,-0.00016444151697214693,2.7812845360131178e-09,3.369574619327409e-10,9.403609874425456e-05,-0.00010165690036956221,3.303427253964486e-10,1.3930367970260704e-10,0.00015343009727075696,-0.00014442685642279685,-9.9773722617158e-10,3.0907038039984513e-10,0.0001840738405007869,-0.00019154083565808833,3.013082672254086e-09,4.850285173496616e-10,5.37258912913785e-08,-5.707504158181109e-08,3.71152436041966e-13,4.276896659919292e-17
layers.3.self_attn.v_proj,3,v_proj,"[1024, 4096]",0.03845430538058281,0.027379650622606277,0.04060310870409012,0.04794206842780113,0.0002283004578202963,-0.003095760475844145,0.042682237923145294,-0.008340205997228622,0.007192011456936598,1.1107881376667592,0.0,3.0660533905029297,4.833998550811412e-09,0.9999999951660015,6.95269409334287e-05,0.00018234025628771633,-0.0001968803262570873,-3.756650102104686e-08,3.5264244302446457e-10,0.0001376728032482788,-0.00012468216300476342,1.1275077760330987e-08,1.7877091473827988e-10,0.00019621881074272096,-0.00022773444652557373,-4.716137702587275e-09,3.9314956845615256e-10,0.0002798703499138355,-0.00023870635777711868,-2.5956975235885693e-08,5.481209375268747e-10,1.280486458199448e-06,-1.1032828979296028e-06,2.6517500001377314e-11,1.2429404666689913e-14
layers.30.mlp.down_proj,30,down_proj,"[4096, 14336]",0.11032795161008835,0.07341635227203369,0.09598235785961151,0.1356855183839798,0.0001607765443623066,-0.01327472273260355,0.0640791729092598,-0.002218853449448943,0.01192372478544712,1.1784171423557979,0.0,3.415221691131592,2.2982865529765032e-11,0.9999999999770172,4.794044798472896e-06,0.00020645833865273744,-0.00021334340272005647,-3.5839795020642384e-10,2.102763241307315e-10,0.00010168927838094532,-0.00010199660755461082,-5.357022048180227e-10,9.299736675183468e-11,0.00015817099483683705,-0.00014918406668584794,1.4889293131759018e-09,1.590313020161105e-10,0.0002300028718309477,-0.0002282389614265412,-8.744109325498073e-10,3.1760652441370496e-10,2.497857565231243e-07,-2.648330053034442e-07,-2.4929828167097323e-12,4.458339389027289e-16
layers.30.mlp.gate_proj,30,gate_proj,"[14336, 4096]",0.28912097215652466,0.11151653528213501,0.33215856552124023,0.3109435439109802,0.00018366033327765763,-0.006430285517126322,0.010420549660921097,-0.0016692435601726174,0.006505695637315512,1.0486737581377525,0.0,7.787675857543945,7.394055969035142e-12,0.9999999999926059,2.7192045308765955e-06,0.00041570558096282184,-0.00041327165672555566,-3.760770805882885e-09,1.4444749840691884e-09,0.00016738312842790037,-0.00018314500630367547,6.109657224584453e-11,2.1419295503921632e-10,0.0007083735545165837,-0.0006872849771752954,1.8806478596644638e-10,1.903674995418214e-09,0.00041158447857014835,-0.000416108756326139,-3.685883376292054e-09,1.6680670178459422e-09,3.8015818404346646e-07,-3.9182290834105515e-07,-1.0402416368614567e-13,5.824354717020219e-16
layers.30.mlp.up_proj,30,up_proj,"[14336, 4096]",0.2102373093366623,0.11562611162662506,0.21595725417137146,0.24183779954910278,0.00039123077294789255,-0.008157433941960335,0.020002832636237144,-0.003427881747484207,0.008602285757660866,1.065807448576507,0.0,4.372942924499512,1.3162561975946934e-10,0.9999999998683744,1.1472820915514603e-05,0.0003412131918594241,-0.0003588947874959558,-1.873764685078605e-11,7.62710838930758e-10,0.00014936465595383197,-0.00015955170965753496,-2.6239299621977352e-09,2.3021122508293246e-10,0.0005116922548040748,-0.0005093006766401231,2.315368174965471e-10,8.045113464305587e-10,0.00037875145790167153,-0.0003777329111471772,-2.660133446852342e-09,1.0067005007385887e-09,9.227978807757609e-07,-9.27131168282358e-07,-4.195187762717073e-13,2.641173031623918e-15
layers.30.self_attn.q_proj,30,q_proj,"[4096, 4096]",0.08791296184062958,0.05369481444358826,0.11796637624502182,0.10228906571865082,1.0298301276634447e-05,-0.006504853256046772,-0.002319090999662876,-0.0001921198272611946,0.0055801416747272015,0.9931916645201824,0.006808335479817629,3.628682851791382,1.3525513303362015e-15,0.9999999999999987,3.6776480527578315e-08,0.00022664901916868985,-0.0002179549919674173,6.190266077510387e-10,4.6136319764578104e-10,0.00016031682025641203,-0.00015261540829669684,3.1329292493609273e-09,1.7217632874988453e-10,0.0006676465854980052,-0.0006751551991328597,6.663818830077162e-09,8.308888577168716e-10,0.00023617305851075798,-0.00023113620409276336,3.3681937239293802e-09,6.247733441711034e-10,5.893916821264611e-08,-5.828368898619374e-08,-5.817327414052442e-13,6.332041119313825e-18
layers.30.self_attn.v_proj,30,v_proj,"[1024, 4096]",0.04274696484208107,0.03159957379102707,0.060868460685014725,0.05445856228470802,0.00016323143790941685,-0.00607558386400342,0.06659480184316635,-0.005166824907064438,0.007729220669716597,1.1686931555573778,0.0,2.9701287746429443,7.120397256624921e-10,0.9999999992879602,2.6684083422878757e-05,0.000192974170204252,-0.0001983682013815269,-1.1298856072983199e-08,4.3574835406623436e-10,0.0001374323182972148,-0.00014766404638066888,-1.1920859854797072e-08,2.3812091187735973e-10,0.00040500922477804124,-0.0003789344918914139,-1.3503007600945693e-08,8.835369103010748e-10,0.00022221462859306484,-0.00021052132069598883,-2.2442126379473848e-08,7.07249592224457e-10,1.0161943464481737e-06,-1.0861192549782572e-06,3.6211211112968655e-11,6.3540396766847626e-15
layers.31.mlp.down_proj,31,down_proj,"[4096, 14336]",0.08583541959524155,0.0630691796541214,0.0756315141916275,0.10753220319747925,5.4401483794208616e-05,-0.007386328652501106,0.03195178136229515,-0.0008723324281163514,0.006299633998423815,1.079004891016666,0.0,2.912053346633911,5.54734731310919e-13,0.9999999999994452,7.44805618069222e-07,0.00014182430459186435,-0.00013797248539049178,-1.3413370414383508e-09,1.268640470453164e-10,8.110811177175492e-05,-7.853841816540807e-05,-3.660487191137207e-10,6.84242870696572e-11,9.437680273549631e-05,-9.726992720970884e-05,2.4376769491851746e-09,9.853259180792051e-11,0.00017280956672038883,-0.0001541189121780917,-1.7126632334552028e-09,1.992551956764288e-10,6.995444579160903e-08,-6.787377770933745e-08,-1.7531256394504036e-12,5.096281591507375e-17
layers.31.mlp.gate_proj,31,gate_proj,"[14336, 4096]",0.25839096307754517,0.11546994000673294,0.25543704628944397,0.2845565378665924,3.160666165058501e-05,-0.007232453674077988,0.01858936809003353,-0.00027716049226000905,0.006636330857872963,1.0754339024856705,0.0,6.085163593292236,5.6313757719261526e-15,0.9999999999999943,7.504248600298524e-08,0.00040650233859196305,-0.0003909969236701727,-6.158029197678161e-09,1.1517830023066722e-09,0.00017415577895008028,-0.00017226235650014132,3.8923602119211864e-09,2.2960051915266178e-10,0.0004758019058499485,-0.0005426920251920819,3.748655164059755e-09,1.12491094217404e-09,0.00047891942085698247,-0.00045456772204488516,-2.2491182249950725e-09,1.3971570567150593e-09,6.716369682635559e-08,-5.8885358811267e-08,-4.639344464152373e-13,1.7229806545648818e-17
layers.31.mlp.up_proj,31,up_proj,"[14336, 4096]",0.1918117105960846,0.11315018683671951,0.1835368573665619,0.22460108995437622,1.3892782590119168e-05,-0.006886246148496866,0.022899338975548744,0.0001242320577148348,-0.005785091780126095,1.070307168378136,0.0,3.9413654804229736,2.2758562747152746e-16,0.9999999999999998,1.5086046190049274e-08,0.00037817333941347897,-0.0004236296226736158,-4.261226441149013e-11,6.343900960104065e-10,0.00016650560428388417,-0.00016960912034846842,-7.00584867896481e-10,2.2047473569042353e-10,0.0004902820219285786,-0.00044928124407306314,-2.7742971808741856e-10,5.803894032041512e-10,0.0004142123507335782,-0.0004382779588922858,-7.35859484457535e-10,8.689716168852613e-10,3.7115338358262306e-08,-3.4011495841923534e-08,-2.1001948146076935e-14,3.326092829485418e-18
layers.31.self_attn.q_proj,31,q_proj,"[4096, 4096]",0.09711472690105438,0.061050739139318466,0.10702334344387054,0.11685539036989212,7.929600542411208e-06,-0.0009531682590022683,0.0648142397403717,0.00013013136049266905,-0.0006910107913427055,1.1938307410682683,0.0,3.66343355178833,2.8462928256033897e-16,0.9999999999999997,1.6870480123998277e-08,0.000275196332950145,-0.0002634806151036173,2.449932479109407e-10,5.632231903085483e-10,0.00012533996778074652,-0.00012513289402704686,-4.065348335746677e-10,2.225574585734691e-10,0.00039052884676493704,-0.00037274713395163417,2.7154971604659295e-09,6.840599198199016e-10,0.00030966204940341413,-0.0003070406091865152,-2.0575441350700885e-10,8.153245301123491e-10,2.8932827689232e-08,-2.7615445929995985e-08,2.0118092304913238e-13,3.7546517961266914e-18
layers.31.self_attn.v_proj,31,v_proj,"[1024, 4096]",0.04545607790350914,0.03378802537918091,0.04668530076742172,0.05900188162922859,0.0003370577178429812,-0.011633571237325668,0.11170212924480438,-0.009977898560464382,0.014449353329837322,1.2887218571909784,0.0,3.0492565631866455,9.90267414658759e-09,0.9999999900973259,9.951215906767175e-05,0.00019824392802547663,-0.00020891532767564058,1.716629860482044e-08,4.927350194527946e-10,0.00014166183245833963,-0.00012703140964731574,-8.151481267759664e-09,2.722462533188974e-10,0.00023447140119969845,-0.0002679322788026184,9.591425431665357e-10,5.197640096099576e-10,0.00022845012426842004,-0.00023770116968080401,9.164850212073361e-09,8.30148672026354e-10,1.934376541612437e-06,-1.6928008790273452e-06,-6.924686518638978e-12,2.709182026936971e-14
layers.4.mlp.down_proj,4,down_proj,"[4096, 14336]",0.09874580800533295,0.06676477193832397,0.10609603673219681,0.12116312980651855,0.0005543339066207409,-0.02557453326880932,0.04170418158173561,-0.008415324613451958,0.02531004697084427,1.112788210684812,0.0,3.288292407989502,4.7726466455657625e-09,0.9999999952273534,6.908435898367316e-05,0.00016524204693268985,-0.00015000013809185475,-1.631108248467683e-09,1.6812271019794878e-10,7.399720925604925e-05,-7.371927495114505e-05,-1.0629980229381886e-09,7.678398888932847e-11,0.00015779044770170003,-0.00014686069334857166,-3.5850518109725726e-09,1.9427373598723818e-10,0.00016998228966258466,-0.00016386050265282393,-2.629505280182798e-09,2.524883080390339e-10,7.674039466110116e-07,-8.245161211561935e-07,1.8733275347626588e-11,5.304579831080314e-15
layers.4.mlp.gate_proj,4,gate_proj,"[14336, 4096]",0.1538824439048767,0.1008666381239891,0.15748517215251923,0.1860504001379013,5.8291359891882166e-05,-0.0009742772672325373,0.02750263176858425,-0.0005839084624312818,0.0011188775533810258,1.0760817885562943,0.0,3.3984391689300537,1.1122524353344266e-13,0.9999999999998888,3.3350522699038265e-07,0.00022230811009649187,-0.00022649175662081689,-1.714084318926723e-09,4.076322057677828e-10,0.00012719410005956888,-0.00012611897545866668,4.039499401642388e-09,1.7523034412381122e-10,0.00022819789592176676,-0.00019783992320299149,2.228730311415461e-09,4.2695383339896864e-10,0.00022559180797543377,-0.0002417158684693277,2.2995203519116103e-09,5.955096415988237e-10,7.319469830235903e-08,-8.44262189048095e-08,-8.245615019768227e-13,5.84402838070918e-17
layers.4.mlp.up_proj,4,up_proj,"[14336, 4096]",0.15936167538166046,0.10833973437547684,0.15455815196037292,0.19522912800312042,0.00032726608333177865,-0.005856439936906099,0.03408300131559372,-0.003053225576877594,0.006420070305466652,1.0912355048940867,0.0,3.2468388080596924,8.309462441435674e-11,0.9999999999169054,9.115622560784686e-06,0.00021203166397754103,-0.0002460353134665638,-6.162618193528147e-10,4.3726600118532133e-10,0.0001494162279414013,-0.00014288430975284427,-6.82841339028073e-10,2.0214777074478718e-10,0.00022623719996772707,-0.00020768758258782327,-1.2378266189827514e-09,4.1138725759282124e-10,0.0002474060165695846,-0.0002612661337479949,-1.2256251569198184e-09,6.563407595194803e-10,4.3955461137556995e-07,-4.788134333466587e-07,2.619760094621504e-12,1.842703447851022e-15
layers.4.self_attn.q_proj,4,q_proj,"[4096, 4096]",0.07253896445035934,0.050169456750154495,0.07350360602140427,0.08911877870559692,0.00011408400314394385,-0.0007844730280339718,0.04181872680783272,-0.0022778380662202835,0.001919090049341321,1.1115936319402095,0.0,3.1544382572174072,2.672871082968967e-11,0.9999999999732713,5.16998625244014e-06,0.00018623046344146132,-0.000193067331565544,-6.543178221463108e-10,3.1417932144783833e-10,0.0001058236593962647,-0.00010154586198041216,-2.5223119148876094e-09,1.502934859898275e-10,0.00017287653463426977,-0.0001936570624820888,9.130118883149407e-09,3.226063582939531e-10,0.00020218128338456154,-0.0002269703254569322,-3.253225466792742e-09,4.740915438006255e-10,3.0054647481847496e-07,-2.6829610533241066e-07,-1.4169507581152097e-11,7.770152450705693e-16
layers.4.self_attn.v_proj,4,v_proj,"[1024, 4096]",0.03820694610476494,0.028438936918973923,0.04530537500977516,0.04891948401927948,0.000399207288865,-0.013768529519438744,0.06984653323888779,-0.014041194692254066,0.01872778683900833,1.1759961365178242,0.0,2.959000825881958,3.883229899780355e-08,0.999999961167701,0.00019705912563949823,0.00021460493735503405,-0.00022105862444732338,1.14631770742335e-08,3.481245569592062e-10,0.00012244532990735024,-0.00011730321421055123,1.2505314117561284e-08,1.928718434962562e-10,0.00023032072931528091,-0.00022641033865511417,-9.654440802364661e-09,4.894956662226946e-10,0.00026169029297307134,-0.0002572664525359869,2.3727338316348323e-08,5.7070781434021e-10,1.995053935388569e-06,-2.029511051659938e-06,8.507181070704917e-11,3.800717471866624e-14
layers.5.mlp.down_proj,5,down_proj,"[4096, 14336]",0.09275858104228973,0.067827969789505,0.09923864156007767,0.11674930155277252,0.0002272740675834939,-0.0200275257229805,0.040792789310216904,-0.0033915506210178137,0.017772573977708817,1.1017405006443823,0.0,2.958440065383911,1.2607105661509745e-10,0.999999999873929,1.1228125003981404e-05,0.00013628760643769056,-0.00014121769345365465,-5.714987927341042e-10,1.481371553202493e-10,7.737340638414025e-05,-7.482474757125601e-05,-7.967777548856247e-10,7.925567840905146e-11,0.0001577386719873175,-0.00013810698874294758,1.8656616529444392e-10,1.698505364133851e-10,0.0001502155209891498,-0.0001563064579386264,-1.361695645130112e-09,2.344733018855294e-10,3.161195536449668e-07,-3.610554415445222e-07,-4.2703991384729356e-13,8.898941908139072e-16
